4.892084146937864322e-03,4.419452405023922559e-01,6.339420220614892543e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.195088135525238654e-02,3.564840926071634608e-01,5.843868781452975014e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
1.161067803876412834e-02,3.467888575932554507e-01,5.843055023430037664e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
9.790806312750512108e-03,3.444262159852832794e-01,5.857375616605190771e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
1.755394057718695500e-02,3.512394837793331726e-01,5.774629012563063668e+01
2.913395874982920020e-02,3.349727394279004011e-01,4.647901799467885553e+01
2.913395874982920020e-02,3.349727394279004011e-01,4.647901799467885553e+01
2.913395874982920020e-02,3.349727394279004011e-01,4.647901799467885553e+01
2.913395874982920020e-02,3.349727394279004011e-01,4.647901799467885553e+01
2.607963084426558747e-02,3.384569205688824356e-01,4.623319042324019534e+01
2.607963084426558747e-02,3.384569205688824356e-01,4.623319042324019534e+01
2.607963084426558747e-02,3.384569205688824356e-01,4.623319042324019534e+01
2.607963084426558747e-02,3.384569205688824356e-01,4.623319042324019534e+01
2.607963084426558747e-02,3.384569205688824356e-01,4.623319042324019534e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.900011389458758901e-02,3.362288390900857737e-01,4.646753887712890929e+01
2.240502812982306940e-02,4.340415998228295824e-01,4.624241800362787558e+01
2.240502812982306940e-02,4.340415998228295824e-01,4.624241800362787558e+01
2.240502812982306940e-02,4.340415998228295824e-01,4.624241800362787558e+01
2.240502812982306940e-02,4.340415998228295824e-01,4.624241800362787558e+01
2.240502812982306940e-02,4.340415998228295824e-01,4.624241800362787558e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.868641167812189391e-02,3.822791370218638907e-01,4.613383788102623129e+01
2.788545541533755598e-02,3.661083379296191098e-01,4.631554797193507511e+01
2.788545541533755598e-02,3.661083379296191098e-01,4.631554797193507511e+01
2.788545541533755598e-02,3.661083379296191098e-01,4.631554797193507511e+01
2.972300652981939642e-02,3.640011786252450587e-01,4.643165204397450907e+01
2.972300652981939642e-02,3.640011786252450587e-01,4.643165204397450907e+01
4.166219877117810499e-02,3.564663204671865149e-01,4.223414282503309636e+01
4.166219877117810499e-02,3.564663204671865149e-01,4.223414282503309636e+01
4.166219877117810499e-02,3.564663204671865149e-01,4.223414282503309636e+01
4.919547839883939983e-02,3.532129443563788440e-01,4.279763697131465250e+01
4.919547839883939983e-02,3.532129443563788440e-01,4.279763697131465250e+01
4.919547839883939983e-02,3.532129443563788440e-01,4.279763697131465250e+01
4.919547839883939983e-02,3.532129443563788440e-01,4.279763697131465250e+01
4.919547839883939983e-02,3.532129443563788440e-01,4.279763697131465250e+01
4.649294599994863858e-02,3.519966580902184061e-01,4.270122749371288506e+01
4.804346622145466705e-02,3.479090106499332924e-01,4.284678783826910831e+01
4.804346622145466705e-02,3.479090106499332924e-01,4.284678783826910831e+01
4.804346622145466705e-02,3.479090106499332924e-01,4.284678783826910831e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
5.158852274180845965e-02,3.388918373136436957e-01,4.300745612143576579e+01
2.030946521491933110e-02,4.181286731095759657e-01,4.345213858681501762e+01
5.092992864639851736e-02,3.405602031890959114e-01,4.294508727757280298e+01
5.092992864639851736e-02,3.405602031890959114e-01,4.294508727757280298e+01
5.092992864639851736e-02,3.405602031890959114e-01,4.294508727757280298e+01
5.092992864639851736e-02,3.405602031890959114e-01,4.294508727757280298e+01
5.092992864639851736e-02,3.405602031890959114e-01,4.294508727757280298e+01
