#### pytwalk: twalk Output, finished: 2024.04.19:12:20:12
#"$g$", "$b$", "Energy"
15.3201346491815 7.31919247606087 4646.06383282688
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
25.5876633137921 4.43450629724876 890.981343567456
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
64.1374847131065 17.9712805647349 605.04946332932
74.3810152247474 19.2571507785254 479.14275421421
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
16.0404299809833 3.42199032628492 179.002012862235
